IP Address,Language,Purchase Price
144.76.113.81,el,98.27
46.77.15.33,ru,79.43
2.115.227.146,de,37.43
194.179.29.0,pt,84.56
72.154.246.107,en,89.69
68.245.225.102,pt,58.77
7.64.35.32,zh,56.23
115.52.20.69,en,87.1
76.154.91.106,en,73.85
107.37.112.246,ru,54.61
96.93.126.158,it,19.33
3.108.188.231,pt,43.76
10.47.250.121,el,50.99
90.67.2.107,el,89.71
229.253.206.150,es,98.9
69.137.23.160,ru,54.4
241.203.9.47,de,35.07
84.19.121.122,pt,56.07
67.250.109.153,de,75.36
43.154.180.53,es,75.57
48.76.209.112,en,78.42
0.68.216.6,es,3.91
160.92.156.224,en,58.86
188.152.148.26,de,91.4
69.13.188.112,zh,7.72
88.64.23.63,zh,78.19
128.69.162.220,es,13.98
33.45.150.232,de,94.73
67.116.142.59,es,87.98
116.134.173.3,de,27.86
209.45.70.141,it,68.4
205.56.239.35,ru,54.55
41.136.80.174,de,36.96
116.22.66.40,es,54.78
154.236.28.197,el,9.87
200.73.101.198,en,42.66
123.245.251.128,zh,38.88
32.179.44.187,el,25.2
30.111.45.31,en,58.96
98.99.94.54,de,63.31
160.191.27.199,pt,31.12
139.133.15.39,de,32.51
34.71.132.2,pt,6.35
52.239.176.172,es,21.48
118.143.186.207,fr,76.45
211.33.92.139,en,31.03
117.50.15.18,el,68.04
198.48.165.13,es,49.71
118.255.70.175,ru,18.65
9.42.100.129,el,65.66
103.229.220.98,en,64.59
11.234.96.2,es,95.26
96.97.2.76,de,95.71
11.26.199.121,el,79.36
153.198.60.10,en,37.89
118.177.146.235,pt,34.59
46.95.60.206,pt,75.02
194.104.32.186,it,76.49
45.123.196.133,it,75.15
150.233.90.33,el,37.67
27.129.4.26,de,41.96
31.166.46.126,de,94.8
149.122.220.43,de,34.6
179.6.153.83,es,70.76
146.128.24.244,zh,21.14
219.79.77.138,en,0.06
146.99.214.35,ru,10.13
139.85.210.176,ru,16.34
241.88.135.65,el,25.89
25.147.122.80,en,76.39
2.115.154.221,ru,55.61
103.220.198.146,it,59.51
175.118.163.154,ru,56.79
218.250.118.0,it,87.52
239.211.181.193,el,20.99
125.27.144.30,fr,56.85
34.248.115.142,de,27.3
89.216.24.83,fr,69.9
180.125.62.39,en,47.92
225.18.186.10,zh,98.98
202.87.109.147,es,25.25
78.4.117.100,zh,20.63
79.69.230.240,pt,48.88
191.166.17.141,en,49.91
244.11.190.148,el,23.46
83.101.112.220,fr,95.87
206.185.27.153,zh,91.98
194.121.204.181,fr,82.34
42.1.102.179,it,43.87
40.124.188.221,en,8.61
239.55.127.119,es,64.25
184.28.235.11,de,3.75
245.157.246.113,zh,26.99
241.65.16.70,it,77.05
76.148.213.106,ru,7.87
6.143.199.65,zh,64.12
234.128.18.100,en,51.04
211.153.165.126,it,2.49
207.215.141.148,es,49.73
213.231.112.229,fr,94.06
238.141.95.226,ru,84.74
58.19.203.63,it,17.17
253.231.49.154,ru,57.02
206.218.235.80,zh,64.25
199.46.79.111,zh,20.22
180.220.116.200,en,84.23
35.65.37.250,zh,4.78
6.185.83.133,fr,41.95
102.32.63.82,fr,92.58
152.78.211.199,zh,77.25
38.5.174.145,pt,78.9
235.160.38.79,ru,79.4
135.96.60.163,es,76.68
103.190.234.235,it,47.47
217.201.62.96,el,50.49
69.21.161.245,fr,66.08
204.138.117.107,ru,57.74
174.244.254.106,zh,12.23
90.78.149.18,ru,27.91
40.108.31.227,el,18.45
146.243.118.27,fr,22.29
248.232.227.37,el,37.09
101.251.22.91,zh,85.99
214.105.250.55,fr,74.14
93.158.56.87,it,33.61
71.147.117.142,pt,12.03
116.80.89.245,pt,52.42
17.150.62.178,zh,87.93
200.233.175.103,it,8.11
185.223.218.16,fr,75.89
159.80.136.217,zh,96.54
0.31.212.100,zh,94.93
164.113.253.51,ru,20.5
35.177.78.209,ru,84.11
162.114.142.69,es,62.53
201.151.103.13,it,12.44
252.201.160.78,zh,80.02
71.189.91.112,es,24.85
101.210.195.140,es,25.69
18.189.137.237,el,56.36
235.100.235.245,de,79.85
122.244.180.119,it,71.99
66.161.199.109,ru,80.93
10.169.39.94,de,41.46
108.138.220.155,de,15.42
182.6.87.221,pt,20.15
65.152.63.127,ru,84.35
210.195.196.60,el,89.09
212.114.208.62,es,22.31
34.89.14.166,es,91.71
95.140.88.225,de,95.9
227.56.254.55,el,79.4
245.42.217.20,de,57.09
231.68.230.46,de,70.82
2.168.210.39,it,73.78
247.127.155.57,pt,74.06
14.147.174.189,fr,0.49
148.134.115.209,ru,90.95
61.51.240.46,zh,18.57
164.5.127.228,en,44.29
70.49.199.95,it,37.36
146.57.233.123,zh,44.65
32.47.57.183,fr,11.54
56.5.39.70,ru,27.75
16.22.169.201,it,3.32
37.230.162.239,el,37.61
123.163.0.120,el,76.47
197.18.55.144,ru,15.81
1.22.230.159,ru,11.9
150.72.93.15,pt,56.03
218.17.120.152,it,73.32
17.42.35.137,pt,41.72
57.21.95.24,it,8.92
230.92.127.167,fr,64.14
90.254.210.206,pt,66.53
108.161.49.95,pt,93.58
43.112.212.243,de,49.85
111.22.197.44,ru,4.49
161.252.76.104,zh,46.25
176.255.243.159,de,12.24
164.58.69.3,ru,16.09
186.119.177.137,es,69.93
52.83.76.54,ru,33.82
77.130.130.151,de,20.24
26.250.120.163,zh,49.73
247.9.211.217,pt,25.62
94.245.70.4,ru,69.68
195.146.18.215,en,4.07
246.30.147.7,fr,42.82
145.3.182.177,zh,70.32
127.40.139.207,de,3.2
213.126.55.148,zh,11.05
67.72.136.22,en,83.54
40.247.122.1,ru,51.21
248.66.53.94,pt,75.63
192.102.2.21,es,82.21
169.142.36.52,zh,69.38
209.223.207.150,zh,91.02
152.32.24.205,it,13.16
98.16.250.167,zh,68.81
172.252.107.4,pt,27.47
43.130.186.154,el,27.43
106.144.160.180,en,8.74
120.43.63.45,el,31.15
218.227.82.69,es,59.7
58.75.111.167,el,5.07
23.144.162.108,fr,29.36
199.109.88.52,en,6.29
82.245.30.190,it,49.97
8.69.121.6,ru,8.1
91.78.220.169,fr,69.59
136.5.209.234,zh,46.9
89.127.9.96,fr,5.93
26.87.101.87,pt,99.29
179.96.34.232,fr,1.38
62.117.77.113,zh,0.62
102.130.234.210,en,0.92
56.139.103.227,ru,50.23
202.231.14.76,fr,34.53
230.17.173.29,pt,3.11
115.107.35.108,ru,3.32
207.38.239.78,en,88.65
206.114.228.220,es,96.32
172.212.160.15,pt,82.49
234.46.24.220,pt,0.38
158.167.93.195,ru,47.99
84.205.35.180,es,32.36
165.27.121.18,it,5.48
52.32.109.173,pt,26.74
148.213.120.44,en,11.43
141.65.214.32,zh,32.26
230.211.82.4,en,38.0
221.36.107.233,it,93.3
132.183.129.151,ru,97.76
31.42.73.86,fr,92.68
210.162.9.236,zh,64.67
188.155.133.9,fr,5.62
188.16.196.78,ru,49.02
54.151.167.105,de,29.26
28.34.110.131,zh,86.42
79.42.234.103,es,78.89
23.92.51.197,it,58.67
73.64.89.144,en,6.27
129.167.10.204,it,60.18
131.9.147.20,pt,66.78
187.250.0.35,pt,85.43
67.241.193.215,es,72.17
246.109.61.253,it,7.96
189.195.211.184,pt,14.29
224.189.125.132,pt,65.91
216.52.7.193,fr,59.71
2.226.171.96,es,3.08
202.80.179.216,el,57.89
83.140.156.92,it,40.97
93.147.245.171,el,35.18
173.170.247.2,ru,33.89
160.14.51.155,el,51.63
225.246.46.244,fr,50.36
122.5.18.237,es,6.1
69.60.85.118,it,71.83
55.205.60.101,it,93.4
45.123.29.229,de,70.47
197.175.85.164,de,97.47
117.165.182.176,zh,29.89
18.215.73.105,de,55.99
158.108.9.236,es,63.54
88.102.89.252,de,38.83
123.201.149.224,el,27.6
235.26.37.146,de,12.98
232.86.151.196,en,18.14
248.167.129.97,it,68.79
199.171.246.58,el,49.28
198.52.63.226,ru,92.26
131.42.156.63,el,37.75
93.202.190.105,el,20.02
4.117.11.38,el,75.07
243.209.180.59,pt,93.77
52.165.183.132,pt,44.12
229.24.110.174,de,10.26
107.44.207.26,zh,79.59
113.111.155.18,es,27.22
47.0.86.37,pt,14.94
20.123.157.149,de,19.61
121.213.202.211,pt,70.88
199.155.225.88,de,27.05
219.87.128.160,el,73.66
122.140.125.205,el,90.95
16.52.216.8,zh,74.03
128.28.30.45,en,38.91
112.76.132.202,en,21.89
209.131.168.216,es,49.41
253.173.116.255,ru,83.56
232.69.217.54,ru,92.78
179.190.71.42,pt,93.53
41.162.180.49,ru,88.35
98.221.255.55,en,74.96
2.84.51.133,en,98.59
122.221.52.246,ru,86.83
206.132.157.43,fr,61.36
119.225.165.47,ru,2.68
52.133.174.248,fr,21.11
128.3.234.230,es,73.56
117.37.196.200,zh,52.47
227.185.61.154,pt,30.58
126.138.181.253,fr,71.31
251.117.127.72,pt,55.33
94.170.137.215,es,44.38
214.191.96.104,en,54.06
104.144.46.154,zh,26.42
183.69.43.67,ru,62.43
145.135.74.6,zh,16.1
3.241.161.43,es,0.65
195.152.171.227,zh,91.84
16.216.182.247,it,98.19
109.250.65.100,el,70.17
185.77.197.59,it,83.47
213.255.67.234,it,63.57
205.250.33.229,el,17.16
23.131.150.217,es,53.22
50.237.28.109,pt,66.53
5.32.146.77,en,3.36
75.181.48.249,ru,73.35
44.80.129.240,en,35.52
149.77.199.151,de,97.2
31.11.104.20,pt,13.92
205.18.131.11,de,12.32
76.92.155.80,el,75.46
80.210.112.112,es,59.43
61.144.65.227,pt,7.87
185.22.222.155,it,75.53
230.214.181.73,en,49.14
222.123.130.239,pt,46.98
105.255.83.174,zh,6.19
37.220.144.244,it,5.52
225.7.187.230,zh,37.4
131.64.168.183,pt,77.34
217.57.145.57,es,3.36
221.115.243.52,pt,89.34
221.231.154.72,de,78.7
120.238.184.130,ru,56.85
18.240.136.80,es,24.26
76.231.8.251,pt,41.17
242.172.209.109,es,60.06
153.50.68.44,fr,98.0
169.57.196.226,fr,23.79
46.76.214.110,fr,85.09
29.150.92.232,en,35.48
146.147.159.29,ru,71.92
147.27.211.141,es,22.01
252.215.144.91,el,51.22
172.90.131.85,fr,36.3
11.103.19.69,pt,88.26
65.129.246.154,zh,79.08
99.175.42.87,el,85.52
51.130.58.86,fr,35.96
46.81.190.34,de,1.17
52.0.137.46,en,84.43
25.215.193.206,de,71.92
127.237.26.91,en,91.56
187.220.168.51,zh,96.98
36.18.249.161,el,41.12
171.148.76.3,es,13.38
20.168.212.141,es,87.93
21.10.227.126,de,9.2
191.175.119.122,zh,72.49
149.229.210.89,es,40.31
65.222.11.165,fr,29.15
18.24.35.59,pt,81.34
190.26.138.70,es,99.61
194.65.250.175,en,90.8
123.114.244.181,fr,58.18
80.174.136.90,de,31.49
58.181.187.110,it,36.26
206.23.224.19,fr,86.72
156.123.66.156,it,91.57
185.72.192.60,pt,89.34
199.21.18.8,pt,53.94
99.211.19.154,el,22.84
12.206.146.216,pt,4.66
104.248.64.166,en,86.95
195.16.101.33,ru,78.21
248.245.218.49,pt,45.54
116.97.188.79,de,67.34
100.201.66.84,el,15.93
127.220.138.27,es,59.78
45.52.21.15,en,91.16
113.79.124.78,ru,85.66
244.228.193.219,it,17.72
145.219.76.35,el,83.28
135.197.29.151,en,97.84
30.45.80.212,es,63.18
40.140.221.6,de,79.09
223.107.11.13,pt,9.03
98.236.24.161,el,76.75
15.169.168.117,es,65.59
186.210.226.128,en,23.93
92.135.149.92,en,40.98
180.233.145.209,zh,24.61
29.162.138.250,pt,82.09
75.84.117.27,pt,45.51
73.96.242.88,el,89.99
18.30.186.0,pt,69.42
217.75.246.50,ru,23.98
48.255.230.6,fr,28.86
92.130.104.37,de,89.82
40.42.31.124,it,86.05
16.9.218.122,de,55.64
254.141.230.38,zh,63.33
35.202.117.127,fr,2.02
249.27.254.193,en,34.12
223.186.12.122,es,94.79
170.186.182.14,de,2.33
165.145.186.249,zh,19.71
152.223.125.201,ru,87.78
11.246.176.174,de,76.26
197.160.56.158,pt,69.47
251.232.120.120,es,49.11
30.76.108.186,it,65.42
186.151.183.131,fr,41.25
194.180.249.156,it,25.84
130.39.59.132,en,81.75
49.145.155.68,pt,30.56
90.222.56.212,es,65.87
81.166.250.217,zh,2.76
84.233.21.20,el,79.36
86.78.219.254,fr,95.07
1.159.228.81,it,10.56
27.17.13.54,pt,42.48
149.63.58.245,es,20.26
203.109.222.222,es,88.23
83.143.219.226,de,47.53
17.192.129.100,fr,38.96
237.181.234.3,it,4.95
253.238.124.56,fr,72.32
35.79.230.154,pt,91.08
46.9.139.9,it,8.5
107.184.247.112,de,27.91
212.59.127.9,ru,48.41
209.204.155.22,pt,34.43
137.192.206.154,fr,42.21
85.124.88.134,es,32.54
255.89.85.92,el,98.14
102.13.179.244,it,16.29
83.125.57.103,de,96.97
221.110.167.193,pt,47.91
18.238.192.32,es,58.41
201.71.245.46,zh,21.01
151.101.213.88,it,1.07
241.82.124.112,de,77.77
71.167.80.37,de,93.04
200.8.187.13,es,52.54
42.164.75.174,en,8.21
167.211.30.63,pt,80.6
228.244.191.100,pt,44.28
83.172.67.118,fr,36.05
96.248.3.143,ru,89.3
11.183.112.238,es,79.62
192.233.71.87,en,93.97
140.62.185.235,it,5.69
207.163.173.34,en,61.65
190.206.36.200,pt,36.3
104.179.223.16,it,15.01
62.188.188.21,pt,14.74
172.216.145.144,it,40.48
191.68.123.160,el,91.8
202.195.193.205,it,39.99
180.60.98.144,it,6.17
26.93.77.65,el,68.3
51.151.168.241,de,90.75
43.7.71.193,ru,6.84
78.108.54.246,pt,91.17
166.174.60.198,fr,84.04
89.203.55.223,ru,21.74
95.247.127.247,es,27.33
92.38.185.142,el,89.34
204.216.44.255,en,42.67
139.239.182.122,zh,43.42
106.6.163.83,pt,73.82
203.233.187.117,fr,17.21
131.137.83.197,it,56.01
177.85.120.142,en,72.39
157.97.178.209,es,76.99
251.7.97.217,ru,71.35
100.252.82.83,zh,81.9
153.231.38.62,it,14.13
119.200.27.76,fr,24.57
215.216.165.47,en,64.09
166.235.13.1,en,48.0
67.224.30.35,es,63.84
14.116.102.30,en,88.0
201.177.252.246,de,9.05
157.65.188.249,ru,61.69
143.145.227.174,zh,50.01
8.15.196.157,de,76.3
246.203.41.177,fr,19.05
235.118.72.163,fr,40.18
102.143.169.189,pt,7.32
57.64.188.105,es,76.47
73.77.236.177,en,42.46
204.149.151.182,el,28.62
211.244.109.240,el,48.77
5.108.208.110,zh,75.33
249.160.252.161,pt,24.01
158.95.187.13,fr,98.07
17.175.61.246,ru,34.37
10.205.160.216,es,54.72
223.84.107.190,fr,99.06
65.92.60.219,pt,53.51
241.20.9.43,es,26.15
174.157.184.91,it,26.91
68.0.215.213,fr,17.84
73.118.110.83,ru,98.46
72.3.32.57,es,13.06
11.147.146.142,ru,46.87
149.90.225.114,fr,48.28
13.175.138.78,ru,34.15
198.222.253.115,de,52.2
40.213.134.38,ru,13.47
9.169.121.1,it,9.97
12.5.27.196,de,72.42
175.46.83.182,en,84.25
28.119.126.61,pt,90.36
156.73.134.63,zh,19.56
150.143.250.54,en,82.48
103.81.170.169,de,11.36
113.243.124.247,es,77.22
132.58.82.66,de,46.75
208.166.154.234,zh,84.97
55.151.50.98,zh,40.66
228.91.198.110,es,55.59
91.79.97.30,it,55.91
154.168.44.89,de,5.59
209.0.141.149,pt,35.01
0.24.195.116,it,28.37
18.200.121.208,de,23.62
239.79.143.174,es,6.27
77.108.124.50,en,94.59
4.127.27.116,it,82.15
152.235.143.55,it,34.03
112.139.104.24,it,88.85
110.107.183.211,de,75.82
233.151.80.221,en,86.65
1.123.120.135,zh,19.82
119.229.212.146,ru,83.48
173.55.214.50,zh,40.45
179.71.65.206,el,5.87
125.248.229.125,pt,90.17
31.49.152.231,zh,32.91
156.82.45.190,es,68.6
177.139.34.7,zh,82.72
132.228.50.149,pt,81.29
190.87.219.214,el,31.63
192.52.12.156,en,9.61
97.32.62.33,de,26.2
119.37.120.12,it,37.96
229.100.127.28,ru,25.78
194.132.64.137,zh,15.26
69.120.241.229,ru,22.87
232.131.3.151,pt,83.05
15.241.227.52,fr,98.56
215.90.36.99,de,42.9
97.35.158.80,pt,1.72
225.184.197.59,el,49.52
177.193.61.16,zh,55.48
103.237.21.221,de,51.24
155.37.39.12,es,25.11
98.7.215.227,el,26.59
201.42.172.0,it,73.11
172.28.20.208,ru,73.13
142.130.197.151,es,66.43
155.127.91.21,el,75.85
253.28.208.239,en,16.36
108.70.135.139,ru,45.62
149.79.111.9,en,41.02
15.141.182.31,zh,61.45
123.153.216.39,zh,8.51
47.74.178.243,fr,8.47
69.72.157.144,en,78.04
112.213.185.3,ru,73.18
167.212.167.101,el,62.26
10.165.128.232,el,49.01
249.3.49.100,es,56.7
131.127.237.251,de,96.82
112.190.249.124,it,30.28
174.232.211.116,en,53.91
141.151.86.80,zh,93.51
222.184.244.124,es,97.27
151.246.124.34,fr,32.27
18.161.141.51,ru,71.32
174.208.33.223,ru,60.67
67.236.100.116,pt,2.76
53.9.53.245,de,85.28
120.226.100.149,de,28.27
150.192.215.173,el,97.54
34.108.106.147,zh,74.64
136.72.216.237,es,48.97
92.110.63.78,es,27.23
138.44.21.37,en,71.5
202.137.64.41,es,37.78
151.110.208.159,de,80.07
216.238.44.233,el,3.19
60.198.119.244,en,98.74
222.63.94.140,ru,98.98
232.119.80.211,it,65.4
59.9.188.115,pt,87.07
124.54.183.72,zh,4.44
49.180.48.246,el,92.74
62.71.239.22,de,0.81
29.43.90.207,pt,91.75
180.208.208.179,fr,41.28
126.74.68.53,en,4.41
168.209.94.198,pt,41.16
119.110.182.96,en,58.27
97.79.80.194,de,89.88
249.140.164.163,zh,97.37
150.33.249.126,de,82.53
211.54.152.241,en,27.84
161.132.229.80,it,83.33
113.70.137.12,pt,83.78
175.196.243.48,de,67.16
75.221.109.214,pt,11.52
67.59.196.113,el,94.84
11.72.173.107,it,98.95
126.220.197.189,es,12.53
106.180.124.133,ru,38.12
132.241.141.14,es,46.55
204.73.127.78,ru,69.86
71.206.18.126,el,79.53
11.212.22.209,it,36.68
16.64.43.150,it,86.67
161.5.238.148,pt,48.62
128.25.81.49,zh,19.85
202.226.168.40,es,90.06
233.235.189.215,zh,36.11
182.80.160.222,it,19.74
189.115.187.79,el,45.11
148.171.47.78,el,79.24
218.180.94.118,en,37.38
209.169.120.205,es,81.44
157.239.155.138,ru,31.41
219.33.204.33,pt,16.13
84.198.132.191,zh,39.59
135.224.134.191,ru,78.76
216.191.57.144,en,29.9
231.232.73.166,de,9.14
244.219.9.252,el,64.55
213.53.139.34,el,51.54
207.73.51.101,ru,67.14
195.1.183.173,zh,79.04
96.22.155.250,it,52.73
249.223.61.255,de,26.33
253.39.59.37,de,93.96
130.250.185.219,el,28.6
142.169.151.131,el,90.14
35.175.28.197,pt,82.2
71.160.135.154,pt,91.56
84.173.212.11,es,86.68
171.122.11.120,it,8.54
112.3.251.180,it,79.15
250.93.211.221,en,19.52
113.232.71.126,en,58.38
229.69.55.60,pt,98.38
140.67.180.92,es,64.97
24.229.77.87,es,11.14
159.31.203.227,it,58.1
148.72.194.176,de,98.08
146.51.91.50,pt,65.35
254.245.221.137,pt,85.87
158.174.60.222,el,27.12
96.176.118.154,it,15.07
86.180.54.63,fr,75.77
221.130.36.18,de,87.85
61.159.159.27,ru,15.57
141.5.200.146,pt,28.49
91.34.79.75,el,1.38
32.220.121.212,es,59.19
127.193.143.127,en,49.54
12.74.208.85,it,59.69
59.171.80.232,zh,4.26
252.166.4.161,es,23.25
91.245.134.148,pt,76.24
186.60.114.33,zh,65.93
211.250.109.114,fr,87.17
9.22.207.89,fr,74.94
14.0.84.185,en,1.88
243.157.123.208,it,37.74
161.101.251.118,el,49.17
226.21.17.243,de,38.62
174.208.221.217,pt,70.84
133.17.212.94,zh,45.37
232.183.199.76,pt,71.86
234.107.226.63,ru,87.03
249.151.29.40,es,80.88
156.240.130.208,zh,73.32
37.68.6.235,de,0.83
113.73.15.112,it,78.74
164.88.237.122,en,28.19
218.156.176.54,en,96.31
1.108.74.17,es,27.75
109.248.189.69,pt,84.68
16.247.137.216,zh,13.76
67.182.36.221,it,72.47
136.224.187.231,el,72.31
29.215.70.56,es,89.71
204.27.76.47,it,64.22
193.78.206.39,en,29.43
168.180.162.118,el,12.99
148.15.223.47,zh,52.0
215.30.150.151,ru,92.89
192.174.81.57,es,74.49
77.107.92.74,el,71.26
251.172.147.181,es,4.36
195.238.5.89,es,38.55
159.40.187.239,ru,0.66
96.91.136.33,fr,63.36
169.93.77.251,el,52.41
223.12.119.192,de,80.75
89.17.136.45,el,33.35
147.17.54.253,pt,63.42
155.255.60.210,fr,69.1
241.177.111.153,it,11.62
12.91.79.16,zh,22.54
175.47.15.4,fr,66.94
168.247.139.220,it,18.75
18.195.213.146,el,35.82
12.2.151.12,ru,4.4
17.38.118.94,it,52.06
5.9.134.200,el,60.46
54.9.120.239,es,25.14
177.35.38.40,el,90.63
218.209.74.154,en,80.89
93.63.124.61,zh,33.43
138.222.169.103,it,96.73
168.17.54.234,el,74.57
190.57.33.52,it,16.06
83.251.206.123,pt,56.27
166.140.152.91,ru,63.66
247.193.121.158,ru,52.02
134.164.111.229,el,22.48
63.175.123.204,fr,73.42
84.203.86.64,el,1.06
133.29.14.181,en,30.17
56.174.190.181,ru,91.75
250.238.218.241,es,46.19
49.190.62.105,de,91.89
239.173.145.87,it,13.41
74.91.19.163,zh,49.05
225.64.192.171,zh,61.27
32.227.214.28,pt,29.2
98.183.199.242,el,17.17
255.141.47.250,el,81.45
72.197.143.231,zh,53.8
39.241.248.96,en,64.29
82.206.78.95,el,13.14
1.224.229.165,de,97.94
70.102.141.62,es,88.0
110.190.136.238,de,57.89
244.151.115.166,it,32.84
120.7.227.184,es,57.92
212.228.25.111,de,53.65
234.94.140.166,it,14.17
206.131.16.128,fr,38.57
139.61.183.59,zh,47.67
186.237.86.52,en,54.23
94.44.184.164,de,7.32
32.120.54.93,en,28.55
189.187.198.235,zh,94.29
208.205.136.140,el,19.35
243.235.249.97,fr,56.48
223.0.92.115,el,64.21
210.216.166.59,en,0.16
114.69.147.79,es,28.93
172.38.233.38,it,97.68
1.32.225.174,el,61.44
8.146.26.5,de,8.39
229.113.26.197,el,36.55
198.6.15.78,es,0.82
67.188.45.35,es,90.74
19.5.214.28,ru,25.69
197.130.245.244,fr,89.38
122.18.191.124,ru,89.21
118.167.155.64,en,68.25
176.107.69.189,es,84.41
219.34.209.227,pt,96.88
228.189.192.98,ru,46.82
201.208.252.225,el,28.7
61.22.34.78,it,99.45
144.223.178.78,el,72.87
246.224.118.211,fr,39.2
182.206.15.244,it,94.64
120.229.212.46,it,63.43
113.98.33.247,pt,15.82
106.104.247.0,en,41.89
61.220.170.82,it,9.06
231.84.86.174,it,29.21
122.94.142.54,zh,81.63
89.131.115.184,fr,47.88
121.166.192.156,el,20.42
157.221.101.109,ru,5.31
14.111.196.83,it,3.69
48.62.212.155,zh,70.98
12.94.31.222,ru,58.35
62.188.120.58,ru,75.22
109.105.206.108,es,98.21
148.140.110.213,it,45.4
167.151.58.115,zh,43.81
56.4.186.219,de,61.67
29.173.65.127,it,41.21
117.204.143.227,zh,47.53
56.241.168.241,pt,60.31
115.124.172.14,pt,61.83
90.31.30.28,el,73.4
162.236.198.46,fr,76.38
175.207.248.224,de,6.11
16.96.155.85,de,64.12
183.95.95.82,en,54.34
114.156.139.183,pt,14.98
157.150.197.205,en,11.85
35.163.46.195,it,86.87
19.152.55.125,ru,9.47
195.12.209.28,it,27.5
79.67.201.189,fr,84.92
68.86.30.42,es,0.2
72.115.221.62,ru,14.96
213.63.214.116,es,79.56
54.17.59.191,fr,8.49
108.81.154.244,en,44.04
109.106.22.172,fr,11.8
132.228.35.93,en,6.17
210.239.2.215,es,5.39
218.98.176.243,fr,80.28
74.209.197.5,pt,12.08
181.144.226.70,es,0.25
33.0.94.129,zh,9.28
10.253.36.163,el,8.39
64.147.243.147,pt,4.64
155.194.222.105,es,90.04
45.128.214.88,zh,11.36
242.225.69.174,en,62.68
187.32.171.188,el,35.17
114.216.190.15,it,18.13
117.174.83.234,zh,24.46
199.100.11.144,de,60.54
27.56.125.28,en,97.52
167.22.220.139,el,7.88
27.47.27.180,es,27.81
156.249.156.96,el,82.05
221.248.119.22,it,8.57
223.130.26.25,pt,73.41
18.66.73.97,el,53.78
10.167.136.94,de,7.02
205.15.29.227,pt,29.95
148.46.111.127,es,57.07
202.128.193.116,fr,95.71
160.74.126.55,it,52.92
106.83.179.26,es,18.14
159.80.30.194,pt,15.2
175.206.179.104,es,28.49
42.114.15.238,it,24.42
229.173.75.69,ru,77.09
139.63.159.214,ru,64.51
75.137.183.191,es,13.07
233.26.171.96,el,48.14
160.75.221.38,zh,31.89
75.17.150.131,en,37.27
216.62.223.210,fr,47.12
120.63.74.129,en,18.63
14.33.193.12,fr,88.0
150.251.13.30,en,5.2
27.172.71.21,pt,30.41
191.97.6.113,de,22.42
62.27.124.23,zh,21.7
11.11.20.19,pt,38.52
121.168.77.183,zh,9.76
174.232.189.159,pt,79.36
82.31.4.220,zh,27.33
42.31.119.101,en,43.26
251.204.107.252,ru,13.14
187.249.83.5,fr,37.18
9.219.198.187,ru,38.11
254.171.30.157,ru,31.87
238.226.19.111,el,88.5
21.214.110.101,zh,55.61
78.44.88.87,zh,7.47
52.20.12.74,ru,7.34
134.203.33.139,pt,54.52
48.140.85.80,de,60.22
124.140.6.158,it,14.33
79.105.220.16,es,13.64
250.177.38.121,de,45.07
61.72.57.86,it,15.91
7.218.241.238,pt,94.05
141.142.113.171,ru,57.73
158.195.125.144,zh,89.96
179.1.180.136,de,96.04
14.58.159.20,pt,85.4
114.112.94.227,fr,83.56
123.180.184.117,en,83.1
119.13.121.99,en,30.37
7.21.84.120,es,23.97
105.52.232.249,de,6.72
175.47.97.145,ru,46.67
131.178.199.147,ru,69.8
221.31.181.79,it,48.77
13.146.111.179,es,45.26
230.208.55.49,fr,52.76
237.65.132.82,de,37.09
109.44.13.117,it,75.37
251.142.31.170,zh,94.94
239.88.75.48,de,70.74
9.53.156.15,zh,87.35
207.16.181.65,zh,23.07
237.144.253.205,it,10.71
199.173.65.170,en,74.37
173.13.224.80,de,4.59
43.113.254.223,it,89.06
79.179.195.26,en,85.88
175.142.27.150,de,90.25
188.100.78.178,es,41.55
219.235.163.129,en,66.98
57.102.180.54,it,84.8
211.183.163.40,es,99.13
169.119.197.201,pt,94.12
175.19.228.207,de,4.43
240.222.192.16,de,24.69
156.40.241.194,ru,64.62
28.101.54.118,es,26.8
95.199.84.41,el,52.09
116.62.120.244,it,70.83
217.30.218.201,pt,80.85
22.220.42.36,de,48.61
218.62.151.173,pt,57.93
71.158.204.220,fr,36.81
47.111.11.155,fr,18.43
1.222.242.67,el,67.48
120.16.226.53,pt,8.38
140.102.253.230,es,19.81
56.176.61.218,el,24.57
145.26.246.3,pt,19.18
28.104.168.225,it,95.74
242.11.253.235,de,98.04
189.184.86.69,es,18.67
205.65.205.237,fr,40.92
109.203.4.112,el,23.53
169.31.23.139,el,79.27
148.212.192.117,pt,55.0
72.152.145.73,en,39.98
128.168.64.253,en,10.71
182.43.1.82,pt,72.97
61.188.12.179,de,69.28
101.203.118.99,el,28.69
184.201.170.19,fr,84.31
86.203.88.48,es,76.77
102.75.139.129,it,89.33
130.31.90.189,it,18.73
46.114.151.147,pt,60.74
60.199.17.99,de,7.05
75.194.150.122,de,32.39
215.60.78.182,en,65.55
34.185.8.19,el,25.62
152.21.106.244,de,93.36
50.19.129.192,pt,20.22
123.125.18.52,en,96.61
210.152.233.113,es,28.74
114.110.9.201,it,13.78
142.169.233.86,ru,42.14
57.173.59.155,zh,65.41
5.65.147.126,el,62.81
83.15.126.77,es,51.64
